Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z
8811,0,0,0,0,0,0,-0.07828616,-0.4062202,1.053366,-0.1453319,-0.2184854,0.9282954,-0.1662958,-0.4527438,1.071489,-0.3239266,-0.5430281,1.049023,-0.2352565,-0.3858054,1.01715,-0.2649206,-0.3701086,0.966893,0.1449359,-0.4208822,1.049466,0.2445557,-0.5654026,0.9802222,0.3478417,-0.4679434,1.169369,0.3822704,-0.435457,1.236232,0,0,0,-0.001323033,-0.1807213,0.3990984,-0.2302319,-0.1200327,0.4730948,-0.2283573,-0.2082952,0.5233694,0,0,0,-0.02319738,-0.1482182,0.4136066,0.2307214,-0.1548174,0.3616749,0.2133563,-0.1780743,0.4590344,
8846,0,0,0,0,0,0,-0.07766408,-0.4048237,1.052818,-0.1447098,-0.2170888,0.9277415,-0.1656737,-0.4513472,1.070941,-0.3232111,-0.5415781,1.048478,-0.2344611,-0.384452,1.017176,-0.264026,-0.3690795,0.9668027,0.145558,-0.4194857,1.048918,0.2451188,-0.5639204,0.9797053,0.3480527,-0.4678085,1.169505,0.3823641,-0.4357713,1.236585,0,0,0,-0.001168625,-0.1807427,0.3991244,-0.2300295,-0.1200668,0.4731043,-0.2280848,-0.2083318,0.523322,0,0,0,-0.02319973,-0.1482337,0.4136347,0.230666,-0.1548315,0.3617129,0.2133104,-0.1780826,0.4590499,
8878,0,0,0,0,0,0,-0.07724586,-0.4038848,1.052446,-0.1442916,-0.2161499,0.9273643,-0.1652555,-0.4504083,1.070569,-0.3226997,-0.5405859,1.04811,-0.233942,-0.3835517,1.0171,-0.2635117,-0.3684373,0.9666942,0.1459762,-0.4185468,1.048546,0.2454781,-0.5628961,0.9793648,0.3481583,-0.4677751,1.169589,0.382385,-0.4360681,1.236811,0,0,0,-0.001044093,-0.1807635,0.3991503,-0.2298574,-0.1201003,0.4731139,-0.2278588,-0.2083633,0.5232835,0,0,0,0.04700693,-0.1465946,0.4120028,0.3008198,-0.153191,0.3600905,0.3005332,-0.1792213,0.4582419,
8923,0,0,0,0,0,0,-0.07681078,-0.4056428,1.052372,-0.1438565,-0.217908,0.9272844,-0.1648204,-0.4521664,1.070495,-0.3221718,-0.5422907,1.048039,-0.2347908,-0.3845947,1.01715,-0.2645522,-0.3694607,0.9669042,0.1464113,-0.4203048,1.048472,0.2458546,-0.5645691,0.9793215,0.3479257,-0.4682717,1.169122,0.3819495,-0.4361725,1.236202,0,0,0,-0.0009541656,-0.1807817,0.3991774,-0.22972,-0.1201311,0.4731246,-0.227687,-0.2083816,0.5232655,0,0,0,0.04676759,-0.1456527,0.4124559,0.3005279,-0.1522477,0.3605533,0.3002217,-0.1780815,0.4587314,
8959,0,0,0,0,0,0,-0.07650526,-0.4045348,1.05205,-0.143551,-0.2168,0.9269568,-0.1645149,-0.4510584,1.070173,-0.3217737,-0.5411297,1.047721,-0.2342094,-0.3836276,1.017082,-0.263965,-0.3686235,0.9668359,0.1467168,-0.4191968,1.04815,0.2461016,-0.5633762,0.9790306,0.3481343,-0.4682123,1.169215,0.3821453,-0.436491,1.236422,0,0,0,-0.0008650285,-0.180802,0.3992031,-0.2295837,-0.1201639,0.4731342,-0.2275162,-0.2084075,0.5232369,0,0,0,-0.02317324,-0.1482734,0.4137236,0.2305347,-0.1548671,0.3618307,0.2132138,-0.1780986,0.4591023,
8987,0,0,0,0,0,0,-0.07673832,-0.4038006,1.051889,-0.143784,-0.2160657,0.9267905,-0.1647479,-0.4503241,1.070012,-0.3219144,-0.5403426,1.047564,-0.2338704,-0.3832151,1.017055,-0.2636203,-0.3683175,0.9668162,0.1464837,-0.4184626,1.047989,0.2458102,-0.5625573,0.9789008,0.3481608,-0.4682076,1.169134,0.3822777,-0.4367577,1.236357,0,0,0,-0.0008001735,-0.1808201,0.3992299,-0.2294719,-0.1201945,0.4731448,-0.2273836,-0.208423,0.5232244,0,0,0,-0.02315784,-0.1482812,0.4137556,0.230498,-0.1548736,0.3618724,0.2131897,-0.1780973,0.459123,
9016,0,0,0,0,0,0,-0.07612383,-0.4059192,1.051761,-0.1431695,-0.2181843,0.9266569,-0.1641334,-0.4524427,1.069884,-0.3212079,-0.5424084,1.047439,-0.2348523,-0.3844259,1.017287,-0.2646128,-0.369622,0.9670681,0.1470982,-0.4205812,1.047861,0.2463666,-0.5645915,0.9788036,0.347965,-0.4686888,1.168512,0.3818312,-0.4367211,1.235558,0,0,0,-0.0007431771,-0.1808383,0.3992564,-0.2293682,-0.120225,0.4731553,-0.2272633,-0.2084378,0.5232132,0,0,0,-0.03236825,-0.1292672,0.4203948,0.2212358,-0.1358583,0.3685215,0.2019637,-0.1546605,0.4663315,
9044,0,0,0,0,0,0,-0.0758258,-0.403424,1.051351,-0.1428715,-0.2156891,0.9262413,-0.1638354,-0.4499475,1.069474,-0.3208182,-0.5398606,1.047033,-0.2335904,-0.3824575,1.017068,-0.2632601,-0.3677232,0.9668167,0.1473963,-0.418086,1.047451,0.2466066,-0.5620122,0.9784244,0.3482791,-0.4683002,1.168954,0.38217,-0.4370629,1.236273,0,0,0,-0.0006828103,-0.1808581,0.399282,-0.2292612,-0.1202571,0.4731649,-0.2271377,-0.2084593,0.5231924,0,0,0,-0.02318295,-0.148318,0.413807,0.2303695,-0.1549077,0.3619435,0.2130807,-0.1781287,0.4591482,
9080,0,0,0,0,0,0,-0.07571865,-0.4040302,1.051279,-0.1427643,-0.2162953,0.9261644,-0.1637283,-0.4505538,1.069402,-0.3206195,-0.5404145,1.046965,-0.233889,-0.3828421,1.017135,-0.2635052,-0.3681756,0.9668742,0.1475034,-0.4186922,1.047379,0.246656,-0.5625345,0.9783837,0.3481884,-0.4684818,1.168654,0.3820325,-0.437131,1.235887,0,0,0,-0.0006299833,-0.1808776,0.3993076,-0.2291622,-0.120289,0.4731746,-0.227024,-0.2084793,0.523174,0,0,0,-0.02318531,-0.1483332,0.4138345,0.2303158,-0.1549215,0.3619806,0.2130362,-0.1781368,0.4591635,
9121,0,0,0,0,0,0,-0.0755712,-0.4055076,1.051187,-0.1426169,-0.2177727,0.9260668,-0.1635808,-0.4520312,1.06931,-0.3203809,-0.5418396,1.046876,-0.2346051,-0.3838387,1.017282,-0.2640418,-0.3693003,0.9669195,0.1476509,-0.4201696,1.047287,0.2467457,-0.5639283,0.9783222,0.3479573,-0.4688539,1.168103,0.3816945,-0.4371625,1.235173,0,0,0,-0.0005833413,-0.180897,0.3993332,-0.2290695,-0.1203206,0.4731843,-0.22692,-0.2084982,0.5231578,0,0,0,0.04919972,-0.1463298,0.4120563,0.3026497,-0.1529168,0.3602118,0.3028888,-0.1788537,0.4582143,
9155,0,0,0,0,0,0,-0.08208796,-0.4115781,1.055431,-0.1491337,-0.2238432,0.9303049,-0.1700976,-0.4581017,1.073553,-0.3268067,-0.547858,1.051124,-0.238587,-0.3918098,1.017786,-0.2680298,-0.3773549,0.9674434,0.1411341,-0.4262401,1.05153,0.2401715,-0.5699154,0.9825963,0.3467905,-0.4699932,1.166993,0.3823301,-0.4366858,1.232267,0,0,0,-0.0005418391,-0.1809163,0.3993587,-0.2289821,-0.120352,0.4731941,-0.2268241,-0.2085161,0.5231433,0,0,0,0.04909945,-0.1463167,0.4121095,0.3024985,-0.1529024,0.3602746,0.3027202,-0.1788272,0.4582559,
9186,0,0,0,0,0,0,-0.08052635,-0.4120293,1.054669,-0.1475721,-0.2242944,0.9295378,-0.168536,-0.4585529,1.072792,-0.3251544,-0.5482572,1.050365,-0.2385157,-0.3913442,1.017771,-0.2679276,-0.3770005,0.9674188,0.1426957,-0.4266913,1.050769,0.2416758,-0.5702834,0.9818652,0.3468441,-0.470103,1.166739,0.3819002,-0.4367095,1.232172,0,0,0,-0.000504658,-0.1809354,0.3993841,-0.2288992,-0.1203832,0.4732039,-0.2267351,-0.2085331,0.5231302,0,0,0,0.04892394,-0.1463098,0.4121704,0.3022725,-0.1528943,0.3603454,0.30246,-0.1788077,0.4583055,
9215,0,0,0,0,0,0,-0.08438358,-0.4143679,1.056958,-0.1514293,-0.2266331,0.9318216,-0.1723932,-0.4608915,1.075081,-0.3289212,-0.550544,1.052658,-0.2403762,-0.3950987,1.018105,-0.2697385,-0.3808583,0.9677348,0.1388385,-0.4290299,1.053058,0.2377615,-0.5725392,0.9841849,0.3461861,-0.4706032,1.166189,0.3823276,-0.4366246,1.230664,0,0,0,-0.0004780491,-0.1809532,0.3994102,-0.2288272,-0.120413,0.4732143,-0.2266629,-0.2085443,0.5231261,0,0,0,-0.02361377,-0.1487443,0.4137706,0.2296843,-0.1553273,0.3619546,0.2123749,-0.1786229,0.4590149,
9243,0,0,0,0,0,0,-0.08219469,-0.4139608,1.055524,-0.1492404,-0.2262259,0.9303824,-0.1702043,-0.4604843,1.073647,-0.3266421,-0.5500852,1.051228,-0.2397182,-0.3936744,1.017877,-0.2690213,-0.3796393,0.9674553,0.1410273,-0.4286228,1.051624,0.2398934,-0.5720494,0.9827813,0.3464331,-0.4705038,1.16586,0.3819464,-0.4366553,1.230693,0,0,0,-0.0004382409,-0.1809738,0.3994347,-0.2287422,-0.1204457,0.4732234,-0.2265699,-0.2085677,0.523104,0,0,0,0.04915185,-0.1474663,0.4117289,0.3023998,-0.1540481,0.3599223,0.3026114,-0.1801737,0.4577778,
9282,0,0,0,0,0,0,-0.08433671,-0.4155875,1.057521,-0.1513824,-0.2278527,0.9323737,-0.1723463,-0.4621111,1.075644,-0.3286943,-0.5516605,1.053228,-0.2409585,-0.3961086,1.01794,-0.2702999,-0.3822637,0.9675276,0.1388853,-0.4302496,1.053621,0.2376945,-0.5735937,0.9848083,0.3461678,-0.4706193,1.165883,0.3823256,-0.4362945,1.230047,0,0,0,-0.0004109275,-0.1809925,0.39946,-0.2286698,-0.1204763,0.4732332,-0.2264966,-0.2085827,0.5230944,0,0,0,0.08469407,-0.1366053,0.4094033,0.337892,-0.1431859,0.3576061,0.3466204,-0.167676,0.4554716,
9320,0,0,0,0,0,0,-0.08433395,-0.4155682,1.057487,-0.1513796,-0.2278333,0.9323344,-0.1723435,-0.4620918,1.07561,-0.3286018,-0.5515898,1.053198,-0.2410008,-0.3961246,1.017633,-0.2703308,-0.3825708,0.9671727,0.1388881,-0.4302303,1.053587,0.2376406,-0.5734922,0.9848045,0.344383,-0.4702602,1.166532,0.3799638,-0.4358495,1.230913,0,0,0,-0.0003985767,-0.1809935,0.3994946,-0.2286127,-0.1204892,0.4732525,-0.2264457,-0.2085854,0.5230854,0,0,0,0.04558442,-0.1454976,0.41308,0.2987327,-0.1520769,0.3612921,0.2982123,-0.1777535,0.4592175,
9371,0,0,0,0,0,0,-0.08425992,-0.4152831,1.057493,-0.1513056,-0.2275482,0.9323298,-0.1722695,-0.4618066,1.075616,-0.3283493,-0.5512024,1.053211,-0.2408587,-0.3960043,1.017071,-0.215961,-0.3499295,0.9880943,0.1389621,-0.4299451,1.053593,0.2376019,-0.5730433,0.9848706,0.3391949,-0.4690414,1.168605,0.3730592,-0.434374,1.233654,0,0,0,-0.001398749,-0.1810565,0.3995285,-0.2295238,-0.1205757,0.473256,-0.2279342,-0.2084833,0.5233502,0,0,0,0.04645474,-0.1455812,0.4130002,0.2995042,-0.152158,0.3612309,0.2991683,-0.1778283,0.4591115,
9415,0,0,0,0,0,0,-0.0842777,-0.4152911,1.057805,-0.1513234,-0.2275562,0.9326359,-0.1722873,-0.4618146,1.075927,-0.3282782,-0.5511595,1.053526,-0.2408837,-0.3961126,1.016851,-0.2437775,-0.3650639,0.9658054,0.1389443,-0.4299531,1.053904,0.237528,-0.5729699,0.985212,0.345734,-0.4694767,1.16546,0.4067209,-0.4427662,1.119453,0,0,0,-0.001389565,-0.1810692,0.3995565,-0.2294704,-0.1206,0.473269,-0.2278899,-0.2084809,0.5233645,0,0,0,0.04667931,-0.1456218,0.4129873,0.2996798,-0.1521975,0.3612272,0.2993907,-0.1778634,0.4590856,
9476,-0.07299182,-0.3118403,0.8541512,-0.07877789,-0.339562,0.8938498,-0.1100832,-0.4440211,1.122125,-0.1771289,-0.2562862,0.9969442,-0.1980929,-0.4905447,1.140248,-0.3539068,-0.5797882,1.117854,-0.2462867,-0.4058571,1.017487,-0.261024,-0.3835002,0.9640791,0.1131388,-0.4586831,1.118225,0.2116105,-0.6015376,1.049593,0.3515996,-0.4630659,1.174269,0.412101,-0.436887,1.127494,-0.1089175,-0.3215531,0.8549883,-0.06888929,-0.5654557,1.073522,-0.03336474,-0.781916,1.2552,-0.03060788,-0.7537298,1.33844,-0.01862474,-0.2364091,0.7144104,0.09694567,-0.39168,1.039531,0.3498248,-0.3982524,0.9877933,0.3363817,-0.4020784,1.087937,
9526,-0.07319201,-0.3120659,0.8555062,-0.07879028,-0.3397185,0.8948919,-0.1094158,-0.4439934,1.122425,-0.1764615,-0.2562585,0.9972395,-0.1974254,-0.4905169,1.140548,-0.3531513,-0.57971,1.118158,-0.2459973,-0.4056107,1.016531,-0.2643257,-0.3850418,0.963557,0.1138063,-0.4586554,1.118525,0.2122222,-0.6014291,1.049923,0.351943,-0.461896,1.174107,0.4123386,-0.4360985,1.127066,-0.1099089,-0.3205734,0.8619281,-0.06830492,-0.5679289,1.07651,-0.03139261,-0.78739,1.254626,-0.02810657,-0.7609832,1.338407,-0.01991203,-0.239716,0.7175955,-0.06352093,-0.3739995,1.048837,0.1893099,-0.3805707,0.9971079,0.1438636,-0.3538435,1.083362,
9584,-0.06427148,-0.3157284,0.8633358,-0.06687039,-0.3415462,0.8994261,-0.08718958,-0.4385945,1.114186,-0.1542353,-0.2508596,0.9889894,-0.1751992,-0.4851181,1.132309,-0.3307496,-0.5742106,1.109926,-0.2445827,-0.4042446,1.011877,-0.2158604,-0.3475893,0.982994,0.1360324,-0.4532565,1.110286,0.2343376,-0.5958694,1.041743,0.3525575,-0.4600699,1.173566,0.4115708,-0.4340458,1.125019,-0.1034783,-0.3254475,0.8690166,-0.06023588,-0.5766168,1.079143,-0.021892,-0.7993333,1.253196,-0.01799526,-0.7751454,1.337579,-0.01579118,-0.2437133,0.7247041,0.1062514,-0.3797306,1.055955,0.3589862,-0.3862992,1.004244,0.3453752,-0.3865853,1.10437,
9621,-0.06777672,-0.3241505,0.8812719,-0.0721235,-0.3524734,0.9231335,-0.0978649,-0.4598692,1.163024,-0.1649106,-0.2721344,1.037825,-0.1858745,-0.5063928,1.181147,-0.3414139,-0.5954792,1.158765,-0.2034862,-0.417558,1.057197,-0.2435225,-0.4058097,1.014547,0.1253572,-0.4745312,1.159124,0.2236553,-0.6171341,1.090585,0.3528226,-0.459446,1.173077,0.4112478,-0.4333227,1.12388,-0.105253,-0.3330523,0.8942007,-0.05728767,-0.5933155,1.092673,-0.01476593,-0.8240412,1.256348,-0.009006809,-0.8060511,1.342158,-0.01935576,-0.2569388,0.7433774,-0.05306064,-0.3516755,1.055864,0.1996738,-0.3582441,1.004155,0.1542797,-0.3315245,1.090384,
9655,-0.0669406,-0.3254897,0.8841309,-0.07154237,-0.3533892,0.9251482,-0.09781217,-0.45985,1.163003,-0.1648579,-0.2721151,1.037802,-0.1858218,-0.5063735,1.181126,-0.3413487,-0.5954528,1.158747,-0.2034546,-0.4175411,1.057162,-0.241776,-0.4053362,1.013091,0.1254099,-0.4745119,1.159103,0.2237,-0.6171033,1.09057,0.3529773,-0.4590576,1.172638,0.4111458,-0.4328544,1.123183,-0.1035756,-0.3334866,0.8965902,-0.0525291,-0.594394,1.09365,-0.007286858,-0.8256351,1.25603,-0.0007084468,-0.8082401,1.341899,-0.01855565,-0.258902,0.7457064,-0.05275008,-0.3515762,1.056193,0.1999786,-0.3581446,1.004487,0.1545887,-0.3314262,1.090712,
9692,-0.04105525,-0.3323838,0.9434735,-0.04929561,-0.3590316,0.9746185,-0.09726196,-0.4597683,1.1629,-0.04907921,-0.2558361,1.093094,-0.1852716,-0.5062919,1.181023,-0.3407854,-0.5953637,1.158645,-0.2032289,-0.4172393,1.05702,-0.2399121,-0.4045765,1.011705,0.1259601,-0.4744303,1.159,0.224242,-0.6170098,1.090473,0.353168,-0.4587691,1.172369,0.4108566,-0.4325756,1.122356,-0.061483,-0.3318841,0.929633,-0.03795731,-0.5941998,1.129939,-0.01711166,-0.8266325,1.295152,-0.01706781,-0.8056939,1.380475,0.01659071,-0.2414641,0.7913607,0.06756571,-0.4234931,1.11948,0.1009507,-0.5427092,1.319466,0.1009318,-0.4893295,1.386184,
9728,-0.007042315,-0.3407499,1.184298,-0.0212264,-0.3595555,1.172082,-0.09586924,-0.459664,1.162755,-0.04888634,-0.255046,1.09344,-0.1838789,-0.5061875,1.180877,-0.3393057,-0.5952094,1.158505,-0.2472729,-0.4189162,1.008633,-0.2165952,-0.3601517,0.9624737,0.1273528,-0.4743259,1.158854,0.2255797,-0.6168257,1.090359,0.3533146,-0.4585518,1.172171,0.4279364,-0.4250689,1.094818,-0.04003074,-0.2773723,1.11574,-0.05093012,-0.6121531,1.059881,-0.06058465,-0.9086977,0.9981278,-0.05518622,-0.9585312,1.070237,0.1263455,-0.2589981,1.266098,0.1859756,-0.5873474,1.201742,0.2387953,-0.878195,1.13246,0.2523524,-0.9277596,1.203677,
9832,0.07074304,-0.3419163,1.221371,0.07747823,-0.3566824,1.222235,0.110873,-0.4046696,1.268172,0.05506013,-0.2165011,1.152905,0.02286338,-0.4511933,1.286294,-0.1323039,-0.5400665,1.263933,-0.03973697,-0.3730606,1.103984,-0.025469,-0.2436954,1.047422,0.3340951,-0.4193316,1.264271,0.4494632,-0.5866984,1.187737,0.553996,-0.738346,1.127259,0.5888402,-0.7888952,1.110896,-0.0504735,-0.3044426,1.092464,-0.04196414,-0.6421621,1.091701,-0.03443303,-0.9410573,1.078748,-0.03287868,-1.002001,1.141881,0.1161436,-0.2551025,1.239133,0.1746168,-0.5868894,1.200575,0.226368,-0.8805341,1.154173,0.2465828,-0.9557729,1.194582,
9943,0.04605339,-0.3227568,1.244302,0.05989629,-0.3409946,1.241238,0.1082467,-0.4014703,1.275166,0.056559,-0.2097661,1.166037,0.02023707,-0.4479939,1.293289,-0.1345875,-0.5366709,1.270941,-0.02632412,-0.3638929,1.130338,-0.02199904,-0.2291528,1.057222,0.3314688,-0.4161323,1.271266,0.446582,-0.5831295,1.194865,0.5511289,-0.7347978,1.134387,0.5859779,-0.7853539,1.118022,-0.09747823,-0.3032344,1.163349,-0.02256421,-0.6326057,1.136833,0.04366414,-0.923789,1.10111,0.06440005,-0.9678596,1.174029,0.09619184,-0.2331477,1.250195,0.1456534,-0.5669252,1.217068,0.1893803,-0.8620038,1.175501,0.204096,-0.9116575,1.246264,
9984,0.04780174,-0.3208243,1.241755,0.06034761,-0.339457,1.24053,0.1081849,-0.3984539,1.281725,0.05799223,-0.2063221,1.173755,0.02017529,-0.4449776,1.299847,-0.1345642,-0.5336058,1.277503,-0.02379511,-0.3619407,1.137792,-0.02160915,-0.2278791,1.064399,0.331407,-0.413116,1.277824,0.446457,-0.5800213,1.201456,0.551012,-0.7317013,1.140976,0.5858637,-0.7822613,1.12461,-0.08676007,-0.2986002,1.156596,-0.0241262,-0.6307507,1.135154,0.03123057,-0.9243103,1.103921,0.04998285,-0.9747762,1.173114,0.1022848,-0.2333428,1.239008,0.1506799,-0.5678438,1.216895,0.1934522,-0.8634808,1.185068,0.20814,-0.9158149,1.253855,
10019,0.04693446,-0.3199416,1.239753,0.05903791,-0.3383987,1.23931,0.1077058,-0.3984964,1.28283,0.05814897,-0.2057323,1.176734,0.01969616,-0.4450201,1.300953,-0.1349585,-0.5335996,1.278612,-0.04493262,-0.3646499,1.120622,-0.01492399,-0.3083333,1.071752,0.3309278,-0.4131584,1.27893,0.4459149,-0.5799723,1.202595,0.5504605,-0.7316386,1.142121,0.585309,-0.782194,1.125757,-0.08662239,-0.29804,1.156031,-0.01631851,-0.6282926,1.12567,0.04580011,-0.9200948,1.086561,0.06797875,-0.9759906,1.150332,0.1001729,-0.2337357,1.235368,0.1432703,-0.5691289,1.219123,0.1813501,-0.8654734,1.192486,0.1943213,-0.9173946,1.261905,
10056,0.04186049,-0.3211171,1.246024,0.05419909,-0.3384461,1.244891,0.1076681,-0.3983302,1.284759,0.05833047,-0.2054953,1.180177,0.01965843,-0.4448539,1.302882,-0.1349116,-0.533385,1.280544,-0.0451443,-0.3651997,1.121738,-0.01522185,-0.309138,1.072595,0.3308901,-0.4129923,1.280859,0.4458142,-0.5797148,1.204556,0.5503504,-0.7313674,1.144089,0.5851958,-0.7819183,1.127726,-0.09947417,-0.3032607,1.170319,-0.02705324,-0.6336335,1.159263,0.03691851,-0.9254624,1.137213,0.05721921,-0.9689735,1.210524,0.0821016,-0.2372763,1.259171,0.1401353,-0.5692958,1.219753,0.1913983,-0.8625793,1.17265,0.2100834,-0.9216004,1.234675,
10084,-0.03403388,-0.2679319,1.225048,-0.01034527,-0.2927931,1.230732,0.1095417,-0.3967506,1.29157,0.05939496,-0.2046487,1.185659,0.02153209,-0.4432742,1.309693,-0.1329545,-0.5317576,1.287367,-0.04382073,-0.3649577,1.126831,-0.09952645,-0.3836127,1.071782,0.12641,-0.4314677,1.284684,0.2240428,-0.5731055,1.216513,0.3603367,-0.4571714,1.18391,0.4248242,-0.4239402,1.093901,-0.09536578,-0.2858025,1.166494,-0.03572064,-0.6183336,1.170214,0.01695069,-0.9119846,1.161219,0.04408015,-0.9524726,1.23394,-0.02413292,-0.2194532,1.256478,0.1214512,-0.5240248,1.225016,0.2500134,-0.7929856,1.184953,0.3013937,-0.8258448,1.247754,
10117,0.08153574,-0.3433961,1.055978,0.08662082,-0.3572312,1.095792,0.1106681,-0.3929814,1.303964,-0.01637341,-0.2332895,1.185247,0.02265846,-0.439505,1.322087,-0.1317438,-0.5279401,1.29977,-0.04274554,-0.362155,1.138243,-0.09568927,-0.3799261,1.080328,0.1268669,-0.4315474,1.285021,0.2244464,-0.5731078,1.216885,0.3618062,-0.4597942,1.183932,0.4241194,-0.4240855,1.094476,0.06576519,-0.3427523,1.018281,0.1751046,-0.5793836,1.222171,0.2716525,-0.7883315,1.389933,0.3034297,-0.7737872,1.470122,0.08951961,-0.3321921,1.023761,0.137176,-0.5729488,1.244882,0.1792571,-0.7855394,1.427857,0.1927482,-0.7723796,1.513277,
10149,0.07962395,-0.4754171,1.316738,0.08615622,-0.4619745,1.319507,0.1096527,-0.3922037,1.306692,-0.01646978,-0.2333472,1.185226,0.02164307,-0.4387274,1.324815,-0.1326752,-0.5271143,1.30251,-0.1344219,-0.4239362,1.073797,-0.1625159,-0.3736544,0.9542453,0.1269973,-0.4320179,1.285608,0.2245237,-0.5735013,1.217509,0.362221,-0.4623624,1.184392,0.4234098,-0.4241377,1.095022,0.001134169,-0.4931023,1.21313,0.08764239,-0.810057,1.281223,0.1640081,-1.089851,1.32906,0.1532088,-1.150384,1.266972,0.1370214,-0.5247788,1.412714,0.1276001,-0.5780706,1.067694,0.1192835,-0.6251143,0.7508535,0.09392306,-0.6180388,0.6675311,
10186,0.07614125,-0.4783945,1.316044,0.08542408,-0.4647951,1.32043,0.1111056,-0.3822975,1.324436,-0.01476245,-0.2351222,1.187795,0.02309602,-0.4288211,1.342559,-0.131137,-0.5171593,1.320265,-0.1338848,-0.424396,1.087068,-0.1624653,-0.373319,0.9535435,0.1267655,-0.4322906,1.286916,0.224238,-0.5736959,1.218854,0.3621975,-0.4628853,1.184043,0.4225545,-0.4244546,1.095743,-0.000126637,-0.492701,1.213684,0.08777995,-0.8094555,1.280862,0.1653577,-1.088992,1.327878,0.1572774,-1.163759,1.283553,0.125964,-0.5336915,1.402297,0.1365851,-0.5742751,1.055578,0.1459582,-0.6100903,0.7373289,0.1155607,-0.5890203,0.6582584,
10285,0.1185638,-0.4261388,1.268025,0.1210207,-0.4280348,1.279135,0.1153116,-0.3878312,1.325872,-0.01157092,-0.237216,1.193644,0.02730197,-0.4343548,1.343995,-0.1266789,-0.5225486,1.321738,-0.0976583,-0.4295219,1.09099,-0.1639497,-0.375706,0.9592972,0.1295742,-0.4343096,1.29349,0.2268874,-0.5754837,1.225538,0.3617457,-0.4642516,1.183723,0.4193605,-0.4262301,1.099923,0.07574734,-0.4338879,1.267151,0.05821218,-0.7705157,1.233203,0.04275023,-1.067343,1.191011,0.02489047,-1.146462,1.159497,0.1594301,-0.4363657,1.227403,0.1351407,-0.7678497,1.276609,0.1137231,-1.060142,1.307741,0.1009961,-1.145788,1.316374,
10320,0.1191798,-0.4313321,1.279373,0.1216702,-0.4314471,1.287582,0.1170757,-0.3913757,1.325281,-0.009162731,-0.2395988,1.193827,0.02906609,-0.4378993,1.343403,-0.1248323,-0.5260459,1.321159,-0.1141501,-0.4243717,1.092747,-0.1656919,-0.3794625,0.9687394,0.1343664,-0.4360722,1.295768,0.2316274,-0.5771706,1.227853,0.3640774,-0.4640096,1.183264,0.4103627,-0.4330501,1.125786,0.07906369,-0.4458793,1.278503,0.05696037,-0.7809098,1.230132,0.03747569,-1.076248,1.175238,0.01036549,-1.139138,1.121706,0.1576284,-0.4449894,1.245738,0.1461724,-0.7822688,1.249154,0.1360736,-1.079589,1.239911,0.1191432,-1.162048,1.21824,
10354,0.1723132,-0.3742839,1.364009,0.1441957,-0.3835925,1.337126,0.01444564,-0.4724654,1.237848,-0.009983873,-0.2381745,1.188975,-0.07356397,-0.5189891,1.255971,-0.2273802,-0.6070885,1.233738,-0.1951761,-0.4472362,1.04656,-0.2178943,-0.3731899,0.9256563,0.03678459,-0.5116752,1.214345,0.1339936,-0.6526984,1.146467,0.2630015,-0.5376722,1.095812,0.3285565,-0.4920173,1.099165,0.1562387,-0.3550008,1.403636,0.07058538,-0.6540108,1.260661,-0.004899554,-0.9175235,1.12241,0.005230146,-1.000795,1.144838,0.2243411,-0.3712068,1.350534,0.1201916,-0.6551559,1.188873,0.02840634,-0.9053957,1.034154,0.03695711,-0.9892728,1.054921,
10396,0.03357601,-0.3064411,1.259448,0.03044881,-0.3345716,1.245282,0.01405509,-0.4731452,1.237689,-0.005951828,-0.2443547,1.1855,-0.07395453,-0.5196688,1.255812,-0.2276989,-0.6077271,1.233586,-0.1547485,-0.4328857,1.075399,-0.1906241,-0.4340739,1.028452,0.1844578,-0.4901173,1.275888,0.2816214,-0.6310745,1.208038,0.410622,-0.5161698,1.157381,0.4217772,-0.4479157,1.117257,-0.04830917,-0.2441783,1.26733,-0.03483506,-0.5660782,1.154786,-0.0229646,-0.8496663,1.043388,-0.02663722,-0.9064256,1.108943,0.1306658,-0.2514348,1.259383,0.161102,-0.5877135,1.241947,0.1879158,-0.8839691,1.214337,0.1857992,-0.9254711,1.290532,
